UnderlyingSymbol,UnderlyingPrice,Flags,OptionSymbol,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest,IVMean,IVBid,IVAsk,Delta,Gamma,Theta,Vega,AKA
SPX,2016.52,*,SPX170616P01250000,put,June-16-17,January-05-16,1250,24,24.3,27.3,0,800,800,0.2949,0.2903,0.2996,-0.07,0.0002,-0.0965,3.2391,SPX170616P01250000
SPX,2016.52,*,SPX170616C01275000,call,June-16-17,January-05-16,1275,0,723.6,729.6,0,0,0,0.2946,0.2858,0.3034,0.9005,0.0002,-0.0219,3.5035,SPX170616C01275000
SPX,2016.52,*,SPX170616P01275000,put,June-16-17,January-05-16,1275,24.83,26.4,29.4,0,1,1,0.2909,0.2866,0.2953,-0.0757,0.0002,-0.1012,3.4378,SPX170616P01275000
SPX,2016.52,*,SPX170616C01300000,call,June-16-17,January-05-16,1300,0,701.3,707.3,0,0,0,0.2918,0.2842,0.2994,0.8938,0.0002,-0.0278,3.7306,SPX170616C01300000
SPX,2016.52,*,SPX170616P01300000,put,June-16-17,January-05-16,1300,32.7,29.3,31.6,0,1001,1001,0.2878,0.2847,0.291,-0.0823,0.0002,-0.1068,3.6596,SPX170616P01300000
SPX,2016.52,*,SPX170616C01325000,call,June-16-17,January-05-16,1325,0,679.1,685.1,0,0,0,0.2883,0.2807,0.2959,0.8871,0.0002,-0.0331,3.9494,SPX170616C01325000
SPX,2016.52,*,SPX170616P01325000,put,June-16-17,January-05-16,1325,0,31,34,0,0,0,0.283,0.2791,0.2869,-0.0882,0.0002,-0.1109,3.8544,SPX170616P01325000
SPX,2016.52,*,SPX170616C01350000,call,June-16-17,January-05-16,1350,0,657.1,663,0,0,0,0.2851,0.2781,0.2922,0.8797,0.0002,-0.0388,4.1807,SPX170616C01350000
SPX,2016.52,*,SPX170616P01350000,put,June-16-17,January-05-16,1350,61,33.6,36.6,0,1086,1086,0.2792,0.2755,0.2829,-0.0951,0.0002,-0.1159,4.0754,SPX170616P01350000
SPX,2016.52,*,SPX170616C01375000,call,June-16-17,January-05-16,1375,0,635.2,640.8,0,0,0,0.2816,0.2752,0.2879,0.8722,0.0003,-0.0441,4.4098,SPX170616C01375000
SPX,2016.52,*,SPX170616P01375000,put,June-16-17,January-05-16,1375,0,36.2,39.3,0,0,0,0.2752,0.2716,0.2788,-0.1023,0.0003,-0.1208,4.2972,SPX170616P01375000
SPX,2016.52,*,SPX170616C01400000,call,June-16-17,January-05-16,1400,0,613.5,619.3,0,0,0,0.2787,0.2724,0.2849,0.8639,0.0003,-0.05,4.6537,SPX170616C01400000
SPX,2016.52,*,SPX170616P01400000,put,June-16-17,January-05-16,1400,43,39,42.2,0,10,10,0.2714,0.2678,0.2749,-0.1099,0.0003,-0.1257,4.5261,SPX170616P01400000
SPX,2016.52,*,SPX170616C01425000,call,June-16-17,January-05-16,1425,0,591.9,597.7,0,0,0,0.2754,0.2695,0.2813,0.8554,0.0003,-0.0556,4.8947,SPX170616C01425000
SPX,2016.52,*,SPX170616P01425000,put,June-16-17,January-05-16,1425,45,42,45.2,0,10,10,0.2675,0.2641,0.2708,-0.118,0.0003,-0.1307,4.7592,SPX170616P01425000
SPX,2016.52,*,SPX170616C01450000,call,June-16-17,January-05-16,1450,619.71,570.5,576.3,0,1,1,0.272,0.2664,0.2777,0.8465,0.0003,-0.0611,5.1387,SPX170616C01450000
SPX,2016.52,*,SPX170616P01450000,put,June-16-17,January-05-16,1450,62.1,45.2,48.5,0,451,451,0.2637,0.2604,0.267,-0.1266,0.0003,-0.1357,4.9994,SPX170616P01450000
SPX,2016.52,*,SPX170616C01475000,call,June-16-17,January-05-16,1475,0,549.4,555.1,0,0,0,0.2686,0.2633,0.274,0.8371,0.0003,-0.0665,5.3843,SPX170616C01475000
SPX,2016.52,*,SPX170616P01475000,put,June-16-17,January-05-16,1475,55,48.6,51.9,0,1393,1393,0.2599,0.2568,0.2631,-0.1356,0.0003,-0.1406,5.2422,SPX170616P01475000
SPX,2016.52,*,SPX170616C01500000,call,June-16-17,January-05-16,1500,570.3,528.4,534.1,0,1,1,0.2651,0.26,0.2702,0.8274,0.0004,-0.0717,5.6297,SPX170616C01500000
SPX,2016.52,*,SPX170616P01500000,put,June-16-17,January-05-16,1500,47.5,52.2,55.6,0,1504,1504,0.2563,0.2532,0.2593,-0.1452,0.0004,-0.1457,5.4907,SPX170616P01500000
SPX,2016.52,*,SPX170616C01525000,call,June-16-17,January-05-16,1525,0,507.6,513.3,0,0,0,0.2616,0.2567,0.2664,0.8171,0.0004,-0.0768,5.8768,SPX170616C01525000
SPX,2016.52,*,SPX170616P01525000,put,June-16-17,January-05-16,1525,67.27,55.9,59.3,0,404,404,0.2523,0.2494,0.2553,-0.1552,0.0004,-0.1504,5.737,SPX170616P01525000
SPX,2016.52,*,SPX170616C01550000,call,June-16-17,January-05-16,1550,0,487,492.7,0,0,0,0.258,0.2534,0.2627,0.8064,0.0004,-0.0818,6.1246,SPX170616C01550000
SPX,2016.52,*,SPX170616P01550000,put,June-16-17,January-05-16,1550,61.2,59.9,63.4,0,501,501,0.2486,0.2457,0.2515,-0.1658,0.0004,-0.1552,5.9886,SPX170616P01550000
SPX,2016.52,*,SPX170616C01575000,call,June-16-17,January-05-16,1575,0,466.7,472.3,0,0,0,0.2545,0.2501,0.2589,0.7952,0.0004,-0.0867,6.3731,SPX170616C01575000
SPX,2016.52,*,SPX170616P01575000,put,June-16-17,January-05-16,1575,61.4,64.1,67.7,0,1,1,0.2448,0.2419,0.2477,-0.177,0.0004,-0.1598,6.2411,SPX170616P01575000
SPX,2016.52,*,SPX170616C01600000,call,June-16-17,January-05-16,1600,516.18,446.6,452.2,0,2,2,0.251,0.2468,0.2552,0.7833,0.0004,-0.0915,6.621,SPX170616C01600000
SPX,2016.52,*,SPX170616P01600000,put,June-16-17,January-05-16,1600,77.4,68.5,72.2,0,951,951,0.241,0.2382,0.2439,-0.1887,0.0005,-0.1643,6.4934,SPX170616P01600000
SPX,2016.52,*,SPX170616C01625000,call,June-16-17,January-05-16,1625,0,427,432.3,0,0,0,0.2476,0.2438,0.2515,0.7709,0.0005,-0.0962,6.8688,SPX170616C01625000
SPX,2016.52,*,SPX170616P01625000,put,June-16-17,January-05-16,1625,67.68,73.2,77,0,825,825,0.2373,0.2345,0.2401,-0.201,0.0005,-0.1687,6.7464,SPX170616P01625000
SPX,2016.52,*,SPX170616C01650000,call,June-16-17,January-05-16,1650,0,407.2,412.7,0,0,0,0.244,0.2401,0.2478,0.7581,0.0005,-0.1005,7.1105,SPX170616C01650000
SPX,2016.52,*,SPX170616P01650000,put,June-16-17,January-05-16,1650,77.79,78.3,82.1,0,158,158,0.2337,0.231,0.2364,-0.2141,0.0005,-0.1732,6.9992,SPX170616P01650000
SPX,2016.52,*,SPX170616C01675000,call,June-16-17,January-05-16,1675,348,387.9,393.3,0,206,206,0.2404,0.2367,0.2441,0.7446,0.0005,-0.1047,7.3496,SPX170616C01675000
SPX,2016.52,*,SPX170616P01675000,put,June-16-17,January-05-16,1675,89.44,83.5,87.3,0,649,649,0.2298,0.2272,0.2325,-0.2276,0.0005,-0.1771,7.2465,SPX170616P01675000
SPX,2016.52,*,SPX170616C01700000,call,June-16-17,January-05-16,1700,378.75,368.9,374.3,0,1,1,0.2373,0.2342,0.2404,0.7303,0.0005,-0.1091,7.5882,SPX170616C01700000
SPX,2016.52,*,SPX170616P01700000,put,June-16-17,January-05-16,1700,99.3,88.9,92.9,0,829,829,0.226,0.2233,0.2287,-0.2419,0.0006,-0.1809,7.4903,SPX170616P01700000
SPX,2016.52,*,SPX170616C01725000,call,June-16-17,January-05-16,1725,340,350.1,355.4,0,101,101,0.2339,0.2304,0.2374,0.7156,0.0006,-0.113,7.8169,SPX170616C01725000
SPX,2016.52,*,SPX170616P01725000,put,June-16-17,January-05-16,1725,95.2,94.8,98.8,0,609,609,0.2223,0.2197,0.2249,-0.2569,0.0006,-0.1846,7.7299,SPX170616P01725000
SPX,2016.52,*,SPX170616C01750000,call,June-16-17,January-05-16,1750,326,331.7,336.9,100,151,63,0.2301,0.2267,0.2334,0.7004,0.0006,-0.1162,8.0353,SPX170616C01750000
SPX,2016.52,*,SPX170616P01750000,put,June-16-17,January-05-16,1750,108,100.9,105,100,520,619,0.2185,0.216,0.2211,-0.2725,0.0006,-0.188,7.9618,SPX170616P01750000
SPX,2016.52,*,SPX170616C01775000,call,June-16-17,January-05-16,1775,0,313.6,318.8,0,0,0,0.2263,0.2231,0.2295,0.6845,0.0006,-0.1192,8.2458,SPX170616C01775000
SPX,2016.52,*,SPX170616P01775000,put,June-16-17,January-05-16,1775,93.45,107.3,111.5,0,509,509,0.2148,0.2122,0.2173,-0.2889,0.0006,-0.1911,8.1851,SPX170616P01775000
SPX,2016.52,*,SPX170616C01800000,call,June-16-17,January-05-16,1800,296.7,296.2,301.3,1,50,51,0.223,0.2199,0.2261,0.6679,0.0006,-0.1222,8.4477,SPX170616C01800000
SPX,2016.52,*,SPX170616P01800000,put,June-16-17,January-05-16,1800,126,114.3,118.6,0,782,832,0.2113,0.2087,0.2138,-0.3062,0.0007,-0.1941,8.3993,SPX170616P01800000
SPX,2016.52,*,SPX170616C01825000,call,June-16-17,January-05-16,1825,0,278.6,283.7,0,0,0,0.2191,0.2161,0.2221,0.6507,0.0007,-0.1245,8.6351,SPX170616C01825000
SPX,2016.52,*,SPX170616P01825000,put,June-16-17,January-05-16,1825,140.45,121.4,125.6,0,3,3,0.2073,0.2048,0.2097,-0.324,0.0007,-0.1963,8.5989,SPX170616P01825000
SPX,2016.52,*,SPX170616C01850000,call,June-16-17,January-05-16,1850,252,261.6,266.5,0,125,125,0.2154,0.2126,0.2182,0.6328,0.0007,-0.1265,8.8094,SPX170616C01850000
SPX,2016.52,*,SPX170616P01850000,put,June-16-17,January-05-16,1850,136.6,128.9,133.1,1,1246,1246,0.2034,0.201,0.2058,-0.3427,0.0007,-0.1983,8.7845,SPX170616P01850000
SPX,2016.52,*,SPX170616C01875000,call,June-16-17,January-05-16,1875,213.4,244.9,250,0,1,1,0.2118,0.209,0.2147,0.6142,0.0007,-0.1283,8.9678,SPX170616C01875000
SPX,2016.52,*,SPX170616P01875000,put,June-16-17,January-05-16,1875,138.5,136.8,141.1,0,551,551,0.1995,0.1971,0.2019,-0.3621,0.0008,-0.2,8.9535,SPX170616P01875000
SPX,2016.52,*,SPX170616C01900000,call,June-16-17,January-05-16,1900,260,228.6,233.6,0,650,650,0.2081,0.2053,0.2108,0.595,0.0007,-0.1295,9.1081,SPX170616C01900000
SPX,2016.52,*,SPX170616P01900000,put,June-16-17,January-05-16,1900,153.6,145.1,149.6,1,2983,2984,0.1957,0.1933,0.1982,-0.3824,0.0008,-0.2012,9.103,SPX170616P01900000
SPX,2016.52,*,SPX170616C01925000,call,June-16-17,January-05-16,1925,180,212.9,217.6,0,1125,1125,0.2044,0.2019,0.207,0.575,0.0008,-0.1304,9.2282,SPX170616C01925000
SPX,2016.52,*,SPX170616P01925000,put,June-16-17,January-05-16,1925,211.5,153.8,158.2,0,1203,1203,0.1917,0.1893,0.1941,-0.4035,0.0008,-0.2018,9.2303,SPX170616P01925000
SPX,2016.52,*,SPX170616C01950000,call,June-16-17,January-05-16,1950,190,197.4,202.3,0,650,650,0.2008,0.1982,0.2034,0.5544,0.0008,-0.1308,9.3256,SPX170616C01950000
SPX,2016.52,*,SPX170616P01950000,put,June-16-17,January-05-16,1950,161.5,162.9,167.4,0,748,748,0.1877,0.1853,0.1901,-0.4255,0.0008,-0.202,9.3327,SPX170616P01950000
SPX,2016.52,*,SPX170616C01975000,call,June-16-17,January-05-16,1975,165,182.8,187.5,0,250,250,0.1975,0.1949,0.2,0.5332,0.0008,-0.1309,9.398,SPX170616C01975000
SPX,2016.52,*,SPX170616P01975000,put,June-16-17,January-05-16,1975,170.9,172.5,177.2,0,253,253,0.1838,0.1813,0.1863,-0.4483,0.0009,-0.2018,9.4068,SPX170616P01975000
SPX,2016.52,*,SPX170616C02000000,call,June-16-17,January-05-16,2000,170.79,168,172.8,10,1396,1396,0.1934,0.1909,0.196,0.5112,0.0008,-0.1301,9.4433,SPX170616C02000000
SPX,2016.52,*,SPX170616P02000000,put,June-16-17,January-05-16,2000,185.71,182.6,187.3,10,1889,1879,0.1797,0.1772,0.1822,-0.472,0.0009,-0.2009,9.4494,SPX170616P02000000
SPX,2016.52,*,SPX170616C02025000,call,June-16-17,January-05-16,2025,179,154.4,158.9,0,877,877,0.19,0.1876,0.1924,0.4888,0.0008,-0.1291,9.4585,SPX170616C02025000
SPX,2016.52,*,SPX170616P02025000,put,June-16-17,January-05-16,2025,179.4,193.2,198,0,282,282,0.1757,0.1731,0.1782,-0.4964,0.0009,-0.1994,9.4568,SPX170616P02025000
SPX,2016.52,*,SPX170616C02050000,call,June-16-17,January-05-16,2050,160,140.7,145.2,0,1378,1378,0.1861,0.1837,0.1884,0.4655,0.0009,-0.1273,9.4412,SPX170616C02050000
SPX,2016.52,*,SPX170616P02050000,put,June-16-17,January-05-16,2050,192,204.3,209.1,0,1853,1588,0.1715,0.169,0.174,-0.5218,0.0009,-0.1973,9.4253,SPX170616P02050000
SPX,2016.52,*,SPX170616C02075000,call,June-16-17,January-05-16,2075,154.05,127.8,132.2,0,1176,1176,0.1823,0.18,0.1847,0.4418,0.0009,-0.125,9.3889,SPX170616C02075000
SPX,2016.52,*,SPX170616P02075000,put,June-16-17,January-05-16,2075,190,215.9,220.8,0,1251,1251,0.1673,0.1646,0.1699,-0.548,0.001,-0.1945,9.3507,SPX170616P02075000
SPX,2016.52,*,SPX170616C02100000,call,June-16-17,January-05-16,2100,110,115.5,119.8,0,1511,1691,0.1787,0.1764,0.181,0.4176,0.0009,-0.1223,9.2994,SPX170616C02100000
SPX,2016.52,*,SPX170616P02100000,put,June-16-17,January-05-16,2100,245,228.1,233.1,0,999,999,0.1629,0.1602,0.1656,-0.575,0.001,-0.1911,9.2284,SPX170616P02100000
SPX,2016.52,*,SPX170616C02125000,call,June-16-17,January-05-16,2125,132,103.8,108,0,2,2,0.1751,0.1728,0.1774,0.3931,0.0009,-0.1191,9.1707,SPX170616C02125000
SPX,2016.52,*,SPX170616P02125000,put,June-16-17,January-05-16,2125,0,240.9,246,0,0,0,0.1585,0.1557,0.1614,-0.6028,0.001,-0.187,9.0544,SPX170616P02125000
SPX,2016.52,*,SPX170616C02150000,call,June-16-17,January-05-16,2150,117.55,92.8,97,0,850,850,0.1717,0.1694,0.174,0.3684,0.0009,-0.1155,9.0026,SPX170616C02150000
SPX,2016.52,*,SPX170616P02150000,put,June-16-17,January-05-16,2150,230.3,254.3,259.5,0,1,1,0.154,0.1511,0.157,-0.6313,0.001,-0.1821,8.8235,SPX170616P02150000
SPX,2016.52,*,SPX170616C02175000,call,June-16-17,January-05-16,2175,123.3,82.4,86.4,0,575,575,0.1682,0.166,0.1704,0.3435,0.0009,-0.1113,8.7925,SPX170616C02175000
SPX,2016.52,*,SPX170616P02175000,put,June-16-17,January-05-16,2175,239,268.4,273.6,0,27,27,0.1494,0.1464,0.1525,-0.6605,0.001,-0.1766,8.531,SPX170616P02175000
SPX,2016.52,*,SPX170616C02200000,call,June-16-17,January-05-16,2200,74.25,72.6,76.6,1,372,373,0.1649,0.1627,0.1672,0.3187,0.0009,-0.1067,8.5422,SPX170616C02200000
SPX,2016.52,*,SPX170616P02200000,put,June-16-17,January-05-16,2200,255.9,283.1,288.4,0,2,2,0.1446,0.1414,0.1479,-0.6903,0.001,-0.1703,8.1711,SPX170616P02200000
SPX,2016.52,*,SPX170616C02225000,call,June-16-17,January-05-16,2225,77.15,63.5,67.4,0,3,3,0.1611,0.1583,0.164,0.2932,0.0009,-0.1011,8.2402,SPX170616C02225000
SPX,2016.52,*,SPX170616P02225000,put,June-16-17,January-05-16,2225,0,298.6,303.9,0,0,0,0.1398,0.1363,0.1432,-0.7206,0.0009,-0.1634,7.741,SPX170616P02225000
SPX,2016.52,*,SPX170616C02250000,call,June-16-17,January-05-16,2250,74.4,54.9,58.7,0,1972,1972,0.1569,0.1545,0.1593,0.267,0.0009,-0.0947,7.8823,SPX170616C02250000
SPX,2016.52,*,SPX170616P02250000,put,June-16-17,January-05-16,2250,298.35,314.7,320,0,2,2,0.1345,0.1309,0.1382,-0.7515,0.0009,-0.1556,7.2289,SPX170616P02250000
SPX,2016.52,*,SPX170616C02275000,call,June-16-17,January-05-16,2275,71,47.4,51,0,764,764,0.1536,0.1512,0.156,0.2427,0.0008,-0.0888,7.5041,SPX170616C02275000
SPX,2016.52,*,SPX170616P02275000,put,June-16-17,January-05-16,2275,0,331.5,336.9,0,0,0,0.1289,0.1248,0.1331,-0.7829,0.0009,-0.1471,6.6296,SPX170616P02275000
SPX,2016.52,*,SPX170616C02300000,call,June-16-17,January-05-16,2300,39.2,40.5,44,0,1350,1350,0.1504,0.1479,0.1529,0.2189,0.0008,-0.0826,7.0893,SPX170616C02300000
SPX,2016.52,*,SPX170616P02300000,put,June-16-17,January-05-16,2300,0,349,354.5,0,0,0,0.1228,0.1182,0.1275,-0.815,0.0008,-0.1378,5.9278,SPX170616P02300000
SPX,2016.52,*,SPX170616C02325000,call,June-16-17,January-05-16,2325,31.1,34,37.4,0,5,5,0.1468,0.1443,0.1494,0.1951,0.0008,-0.0758,6.6277,SPX170616C02325000
SPX,2016.52,*,SPX170616P02325000,put,June-16-17,January-05-16,2325,0,367.3,372.8,0,0,0,0.116,0.1106,0.1214,-0.8474,0.0008,-0.1278,5.1129,SPX170616P02325000
SPX,2016.52,*,SPX170616C02350000,call,June-16-17,January-05-16,2350,44.5,28.6,31.9,0,351,351,0.144,0.1414,0.1467,0.1736,0.0007,-0.0695,6.1656,SPX170616C02350000
SPX,2016.52,*,SPX170616P02350000,put,June-16-17,January-05-16,2350,0,386.2,391.8,0,0,0,0.1078,0.101,0.1146,-0.8812,0.0007,-0.1166,4.1337,SPX170616P02350000
SPX,2016.52,*,SPX170616C02375000,call,June-16-17,January-05-16,2375,0,23.5,26.6,0,0,0,0.1407,0.138,0.1434,0.1519,0.0007,-0.0626,5.6577,SPX170616C02375000
SPX,2016.52,*,SPX170616P02375000,put,June-16-17,January-05-16,2375,0,405.8,411.4,0,0,0,0.0963,0.0864,0.1061,-0.9186,0.0005,-0.1036,2.8579,SPX170616P02375000
SPX,2016.52,*,SPX170616C02400000,call,June-16-17,January-05-16,2400,35.3,19.2,22.2,0,660,660,0.1378,0.135,0.1407,0.1324,0.0006,-0.0562,5.1578,SPX170616C02400000
SPX,2016.52,*,SPX170616P02400000,put,June-16-17,January-05-16,2400,0,426,431.6,0,0,0,0.0778,0,0.094,-0.9585,0.0003,-0.0894,1.1545,SPX170616P02400000
SPX,2016.52,*,SPX170616C02425000,call,June-16-17,January-05-16,2425,35.35,15.4,18.4,0,2,2,0.1351,0.132,0.1382,0.1143,0.0006,-0.05,4.6556,SPX170616C02425000
SPX,2016.52,*,SPX170616P02425000,put,June-16-17,January-05-16,2425,0,446.8,452.5,0,0,0,0.0517,0,0.0432,-0.9777,0,-0.0827,0.0419,SPX170616P02425000
SPX,2016.52,*,SPX170616C02450000,call,June-16-17,January-05-16,2450,30.3,12.3,15.3,0,1,1,0.1324,0.1284,0.1363,0.0976,0.0005,-0.0439,4.1533,SPX170616C02450000
SPX,2016.52,*,SPX170616P02450000,put,June-16-17,January-05-16,2450,0,468.2,474,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P02450000
SPX,2016.52,*,SPX170616C02475000,call,June-16-17,January-05-16,2475,8.2,9.6,12.6,0,2,2,0.1299,0.1254,0.1345,0.0827,0.0005,-0.0383,3.6755,SPX170616C02475000
SPX,2016.52,*,SPX170616P02475000,put,June-16-17,January-05-16,2475,0,490.3,496,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P02475000
SPX,2016.52,*,SPX170616C02500000,call,June-16-17,January-05-16,2500,13,7.4,10.4,0,21,21,0.1272,0.1225,0.1319,0.0687,0.0004,-0.0327,3.193,SPX170616C02500000
SPX,2016.52,*,SPX170616P02500000,put,June-16-17,January-05-16,2500,491.35,512.4,518.4,0,2,2,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P02500000
SPX,2016.52,*,SPX170616C02550000,call,June-16-17,January-05-16,2550,5.7,4.1,7.1,0,94,94,0.123,0.1168,0.1292,0.0471,0.0003,-0.0237,2.3738,SPX170616C02550000
SPX,2016.52,*,SPX170616P02550000,put,June-16-17,January-05-16,2550,0,558.2,564.4,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P02550000
SPX,2016.52,*,SPX170616C02600000,call,June-16-17,January-05-16,2600,3.2,2.1,4.5,6,23,29,0.1183,0.1109,0.1257,0.03,0.0002,-0.0159,1.642,SPX170616C02600000
SPX,2016.52,*,SPX170616P02600000,put,June-16-17,January-05-16,2600,0,605.3,611.6,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P02600000
SPX,2016.52,*,SPX170616C02650000,call,June-16-17,January-05-16,2650,1.95,0.85,3.3,6,131,137,0.1151,0.1041,0.126,0.019,0.0002,-0.0106,1.1209,SPX170616C02650000
SPX,2016.52,*,SPX170616P02650000,put,June-16-17,January-05-16,2650,0,653.2,659.6,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P02650000
SPX,2016.52,*,SPX170616C02700000,call,June-16-17,January-05-16,2700,1.45,0.1,3.1,0,75,75,0.1095,0.0878,0.1311,0.0099,0.0001,-0.0058,0.6411,SPX170616C02700000
SPX,2016.52,*,SPX170616P02700000,put,June-16-17,January-05-16,2700,0,701.6,708,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P02700000
SPX,2016.52,*,SPX170616C02750000,call,June-16-17,January-05-16,2750,1.55,0,2.55,0,145,145,0.1173,0,0.1334,0.0109,0.0001,-0.0068,0.6929,SPX170616C02750000
SPX,2016.52,*,SPX170616P02750000,put,June-16-17,January-05-16,2750,0,750.3,756.8,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P02750000
SPX,2016.52,*,SPX170616C02800000,call,June-16-17,January-05-16,2800,0.65,0,2.3,1,254,254,0.1231,0,0.1372,0.0107,0.0001,-0.0071,0.6815,SPX170616C02800000
SPX,2016.52,*,SPX170616P02800000,put,June-16-17,January-05-16,2800,0,799.2,805.7,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P02800000
SPX,2016.52,*,SPX170616C02850000,call,June-16-17,January-05-16,2850,0.55,0,2.1,0,76,76,0.1291,0,0.1411,0.0107,0.0001,-0.0074,0.6809,SPX170616C02850000
SPX,2016.52,*,SPX170616P02850000,put,June-16-17,January-05-16,2850,0,848.2,854.7,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P02850000
SPX,2016.52,*,SPX170616C02900000,call,June-16-17,January-05-16,2900,0.35,0,1.7,1,86,86,0.132,0,0.1426,0.0092,0.0001,-0.0067,0.5982,SPX170616C02900000
SPX,2016.52,*,SPX170616P02900000,put,June-16-17,January-05-16,2900,864.68,897.3,903.8,0,2,2,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P02900000
SPX,2016.52,*,SPX170616C02950000,call,June-16-17,January-05-16,2950,0.3,0,1.9,1,147,147,0.1363,0,0.15,0.0086,0.0001,-0.0066,0.5637,SPX170616C02950000
SPX,2016.52,*,SPX170616P02950000,put,June-16-17,January-05-16,2950,0,946.4,952.9,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P02950000
SPX,2016.52,*,SPX170616C03000000,call,June-16-17,January-05-16,3000,1.25,0,1.8,0,122,122,0.141,0,0.1543,0.0083,0.0001,-0.0066,0.5446,SPX170616C03000000
SPX,2016.52,*,SPX170616P03000000,put,June-16-17,January-05-16,3000,0,995.5,1002,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P03000000
SPX,2016.52,*,SPX170616C03100000,call,June-16-17,January-05-16,3100,0.4,0,1.7,0,114,114,0.1503,0,0.1627,0.0078,0.0001,-0.0067,0.5156,SPX170616C03100000
SPX,2016.52,*,SPX170616P03100000,put,June-16-17,January-05-16,3100,0,1093.7,1100.3,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P03100000
SPX,2016.52,*,SPX170616C03200000,call,June-16-17,January-05-16,3200,0.4,0,1.65,0,2,2,0.1587,0,0.1717,0.0072,0.0001,-0.0066,0.4806,SPX170616C03200000
SPX,2016.52,*,SPX170616P03200000,put,June-16-17,January-05-16,3200,0,1191.9,1198.8,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P03200000
SPX,2016.52,*,SPX170616C03300000,call,June-16-17,January-05-16,3300,0.4,0,1.6,0,2,2,0.1668,0,0.1802,0.0067,0,-0.0066,0.4516,SPX170616C03300000
SPX,2016.52,*,SPX170616P03300000,put,June-16-17,January-05-16,3300,0,1290.2,1297.2,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P03300000
SPX,2016.52,*,SPX170616C03400000,call,June-16-17,January-05-16,3400,0,0,1.55,0,0,0,0.1667,0,0.1884,0.0043,0,-0.0045,0.3079,SPX170616C03400000
SPX,2016.52,*,SPX170616P03400000,put,June-16-17,January-05-16,3400,0,1388.4,1395.7,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P03400000
SPX,2016.52,*,SPX170616C03500000,call,June-16-17,January-05-16,3500,0,0,0.2,0,0,0,0.1529,0,0.1598,0.0012,0,-0.0013,0.0964,SPX170616C03500000
SPX,2016.52,*,SPX170616P03500000,put,June-16-17,January-05-16,3500,0,1486.6,1494.2,0,0,0,0.0187,0,0,-0.9782,0,-0.0826,0,SPX170616P03500000
SPX,2016.52,*,SPX171215C00100000,call,December-15-17,January-05-16,100,1834.2,1829.2,1838.2,0,38,38,0.098,0,0,0.973,0,0.0757,0,SPX171215C00100000
SPX,2016.52,*,SPX171215P00100000,put,December-15-17,January-05-16,100,0.1,0.05,0.1,50,8344,8344,0.669,0.6507,0.6872,-0.0001,0,-0.0006,0.0136,SPX171215P00100000
SPX,2016.52,*,SPX171215C00200000,call,December-15-17,January-05-16,200,1742.7,1731.9,1741,0,2,2,0.098,0,0,0.973,0,0.0757,0,SPX171215C00200000
SPX,2016.52,*,SPX171215P00200000,put,December-15-17,January-05-16,200,0.1,0.1,0.2,0,6648,6648,0.5378,0.522,0.5536,-0.0003,0,-0.0012,0.0314,SPX171215P00200000
SPX,2016.52,*,SPX171215C00300000,call,December-15-17,January-05-16,300,1713.1,1634.6,1644,0,1,1,0.098,0,0,0.973,0,0.0757,0,SPX171215C00300000
SPX,2016.52,*,SPX171215P00300000,put,December-15-17,January-05-16,300,0.4,0.2,0.95,0,260,260,0.4924,0.4542,0.5306,-0.001,0,-0.0034,0.0953,SPX171215P00300000
SPX,2016.52,*,SPX171215C00400000,call,December-15-17,January-05-16,400,0,1537.6,1546.9,0,0,0,0.098,0,0,0.973,0,0.0757,0,SPX171215C00400000
SPX,2016.52,*,SPX171215P00400000,put,December-15-17,January-05-16,400,1.3,0.35,1.45,0,141,141,0.4388,0.4053,0.4724,-0.0018,0,-0.0051,0.1602,SPX171215P00400000
SPX,2016.52,*,SPX171215C00500000,call,December-15-17,January-05-16,500,1449.3,1441,1449.9,0,2,2,0.098,0,0,0.973,0,0.0757,0,SPX171215C00500000
SPX,2016.52,*,SPX171215P00500000,put,December-15-17,January-05-16,500,1.55,1.3,1.6,2,13841,13841,0.4073,0.4021,0.4125,-0.0035,0,-0.0086,0.2915,SPX171215P00500000
